danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.278,0.016,9,-27.206,0,0.0345,0.992,0.92800000,0.0898,0.0383,77.351,audio_features,7rgVyI6XvtdKKPK724YC0x,spotify:track:7rgVyI6XvtdKKPK724YC0x,https://api.spotify.com/v1/tracks/7rgVyI6XvtdKKPK724YC0x,https://api.spotify.com/v1/audio-analysis/7rgVyI6XvtdKKPK724YC0x,462253,4
0.581,0.464,6,-21.141,0,0.0545,0.992,0.94900000,0.109,0.336,103.077,audio_features,4trA0yo9Vkxjgi3R0sjeBS,spotify:track:4trA0yo9Vkxjgi3R0sjeBS,https://api.spotify.com/v1/tracks/4trA0yo9Vkxjgi3R0sjeBS,https://api.spotify.com/v1/audio-analysis/4trA0yo9Vkxjgi3R0sjeBS,370773,4
0.39,0.146,5,-16.403,1,0.0359,0.858,0.45600000,0.137,0.134,114.244,audio_features,65WvqwvSRc7z1627c5f5nC,spotify:track:65WvqwvSRc7z1627c5f5nC,https://api.spotify.com/v1/tracks/65WvqwvSRc7z1627c5f5nC,https://api.spotify.com/v1/audio-analysis/65WvqwvSRc7z1627c5f5nC,341827,4
0.334,0.268,7,-14.772,1,0.0321,0.933,0.90400000,0.0846,0.0523,93.405,audio_features,61o9ek0A26KARnXBPssDv3,spotify:track:61o9ek0A26KARnXBPssDv3,https://api.spotify.com/v1/tracks/61o9ek0A26KARnXBPssDv3,https://api.spotify.com/v1/audio-analysis/61o9ek0A26KARnXBPssDv3,262653,4
0.387,0.214,9,-14.724,0,0.0352,0.99,0.66100000,0.0822,0.135,144.855,audio_features,5AeAcA5lWTV5DrkEQVIVpb,spotify:track:5AeAcA5lWTV5DrkEQVIVpb,https://api.spotify.com/v1/tracks/5AeAcA5lWTV5DrkEQVIVpb,https://api.spotify.com/v1/audio-analysis/5AeAcA5lWTV5DrkEQVIVpb,258320,3
0.309,0.224,7,-20.977,0,0.0422,0.964,0.86600000,0.335,0.452,108.61,audio_features,6A0PC9wNdn0xvBIKnzVkRh,spotify:track:6A0PC9wNdn0xvBIKnzVkRh,https://api.spotify.com/v1/tracks/6A0PC9wNdn0xvBIKnzVkRh,https://api.spotify.com/v1/audio-analysis/6A0PC9wNdn0xvBIKnzVkRh,579293,3
0.414,0.161,1,-22.919,1,0.0622,0.898,0.01490000,0.209,0.192,153.242,audio_features,4J05d6g0ZTMpyaBeAcpsZE,spotify:track:4J05d6g0ZTMpyaBeAcpsZE,https://api.spotify.com/v1/tracks/4J05d6g0ZTMpyaBeAcpsZE,https://api.spotify.com/v1/audio-analysis/4J05d6g0ZTMpyaBeAcpsZE,423067,3
0.243,0.273,7,-15.171,1,0.0432,0.886,0.70600000,0.149,0.432,140.171,audio_features,0r4WOeSLKkDgVJpEobgdBW,spotify:track:0r4WOeSLKkDgVJpEobgdBW,https://api.spotify.com/v1/tracks/0r4WOeSLKkDgVJpEobgdBW,https://api.spotify.com/v1/audio-analysis/0r4WOeSLKkDgVJpEobgdBW,121061,4
0.526,0.771,5,-8.548,0,0.0334,0.86,0.91200000,0.062,0.21,131.565,audio_features,7zFovryAx4THLvSRUtYkEN,spotify:track:7zFovryAx4THLvSRUtYkEN,https://api.spotify.com/v1/tracks/7zFovryAx4THLvSRUtYkEN,https://api.spotify.com/v1/audio-analysis/7zFovryAx4THLvSRUtYkEN,242114,4
0.198,0.0382,0,-29.885,0,0.0443,0.989,0.96900000,0.17,0.127,136.392,audio_features,4qZh3yJ7tILlDD0Wmv7Ftj,spotify:track:4qZh3yJ7tILlDD0Wmv7Ftj,https://api.spotify.com/v1/tracks/4qZh3yJ7tILlDD0Wmv7Ftj,https://api.spotify.com/v1/audio-analysis/4qZh3yJ7tILlDD0Wmv7Ftj,194373,4
0.163,0.0132,5,-33.207,1,0.0429,0.986,0.33600000,0.047,0.0879,80.333,audio_features,5MDBJdIArlsT5dknF14VYq,spotify:track:5MDBJdIArlsT5dknF14VYq,https://api.spotify.com/v1/tracks/5MDBJdIArlsT5dknF14VYq,https://api.spotify.com/v1/audio-analysis/5MDBJdIArlsT5dknF14VYq,494760,3
0.217,0.0408,9,-26.146,0,0.0379,0.994,0.91200000,0.0553,0.0614,159.179,audio_features,11kFCPT3e5GGpDQhX6d4sD,spotify:track:11kFCPT3e5GGpDQhX6d4sD,https://api.spotify.com/v1/tracks/11kFCPT3e5GGpDQhX6d4sD,https://api.spotify.com/v1/audio-analysis/11kFCPT3e5GGpDQhX6d4sD,260973,3
0.383,0.23,0,-16.738,0,0.0507,0.981,0.84600000,0.049,0.555,97.992,audio_features,3h6kVL3Rqu2sbQ70vlkOoT,spotify:track:3h6kVL3Rqu2sbQ70vlkOoT,https://api.spotify.com/v1/tracks/3h6kVL3Rqu2sbQ70vlkOoT,https://api.spotify.com/v1/audio-analysis/3h6kVL3Rqu2sbQ70vlkOoT,630507,3
0.293,0.0179,3,-25.089,1,0.0382,0.993,0.92700000,0.104,0.109,68.994,audio_features,37xq4ONkOsboVdMMkYhdOm,spotify:track:37xq4ONkOsboVdMMkYhdOm,https://api.spotify.com/v1/tracks/37xq4ONkOsboVdMMkYhdOm,https://api.spotify.com/v1/audio-analysis/37xq4ONkOsboVdMMkYhdOm,112613,1
0.398,0.19,4,-18.011,0,0.0302,0.987,0.91100000,0.0834,0.174,169.153,audio_features,1Cy8vJyd2f4QmAo7QxOBt1,spotify:track:1Cy8vJyd2f4QmAo7QxOBt1,https://api.spotify.com/v1/tracks/1Cy8vJyd2f4QmAo7QxOBt1,https://api.spotify.com/v1/audio-analysis/1Cy8vJyd2f4QmAo7QxOBt1,417733,4
0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93000000,0.126,0.119,93.288,audio_features,5KIOfWtUEKrxDNi4OnIpg2,spotify:track:5KIOfWtUEKrxDNi4OnIpg2,https://api.spotify.com/v1/tracks/5KIOfWtUEKrxDNi4OnIpg2,https://api.spotify.com/v1/audio-analysis/5KIOfWtUEKrxDNi4OnIpg2,165021,4
0.35,0.358,1,-11.57,1,0.0326,0.98,0.91000000,0.0956,0.0745,136.403,audio_features,2ceWw21cHWMOqJypY8G9cq,spotify:track:2ceWw21cHWMOqJypY8G9cq,https://api.spotify.com/v1/tracks/2ceWw21cHWMOqJypY8G9cq,https://api.spotify.com/v1/audio-analysis/2ceWw21cHWMOqJypY8G9cq,363370,4
0.167,0.0387,0,-29.153,1,0.0425,0.879,0.56900000,0.225,0.0801,77.706,audio_features,4ig4joRGrX6jA2ln18ayR6,spotify:track:4ig4joRGrX6jA2ln18ayR6,https://api.spotify.com/v1/tracks/4ig4joRGrX6jA2ln18ayR6,https://api.spotify.com/v1/audio-analysis/4ig4joRGrX6jA2ln18ayR6,249373,4
0.27,0.448,10,-8.995,1,0.0383,0.88,0.89100000,0.195,0.145,122.071,audio_features,5YCTKelWzuQL9d7J0aJ8ws,spotify:track:5YCTKelWzuQL9d7J0aJ8ws,https://api.spotify.com/v1/tracks/5YCTKelWzuQL9d7J0aJ8ws,https://api.spotify.com/v1/audio-analysis/5YCTKelWzuQL9d7J0aJ8ws,345482,4
0,0.005,4,-22.817,1,0,0.993,0.85400000,0.147,0,0,audio_features,0QuNsgwx7sUcA2RZ93Oa6Y,spotify:track:0QuNsgwx7sUcA2RZ93Oa6Y,https://api.spotify.com/v1/tracks/0QuNsgwx7sUcA2RZ93Oa6Y,https://api.spotify.com/v1/audio-analysis/0QuNsgwx7sUcA2RZ93Oa6Y,141173,0
0.456,0.12,3,-23.206,1,0.0366,0.98,0.93700000,0.107,0.145,135.213,audio_features,6nXArMkjtAdWNGr0jEUH5E,spotify:track:6nXArMkjtAdWNGr0jEUH5E,https://api.spotify.com/v1/tracks/6nXArMkjtAdWNGr0jEUH5E,https://api.spotify.com/v1/audio-analysis/6nXArMkjtAdWNGr0jEUH5E,357600,3
0.188,0.121,7,-21.522,0,0.0495,0.945,0.92000000,0.14,0.116,100.544,audio_features,4xhn631zuwdvqwqHzNKwVP,spotify:track:4xhn631zuwdvqwqHzNKwVP,https://api.spotify.com/v1/tracks/4xhn631zuwdvqwqHzNKwVP,https://api.spotify.com/v1/audio-analysis/4xhn631zuwdvqwqHzNKwVP,310010,4
0.414,0.00264,9,-32.798,1,0.0905,0.996,0.87500000,0.0663,0.334,74.249,audio_features,3tC3AqZLh30FqJe4c7iG4C,spotify:track:3tC3AqZLh30FqJe4c7iG4C,https://api.spotify.com/v1/tracks/3tC3AqZLh30FqJe4c7iG4C,https://api.spotify.com/v1/audio-analysis/3tC3AqZLh30FqJe4c7iG4C,164093,4
0.543,0.237,4,-22.944,1,0.0414,0.996,0.87400000,0.194,0.837,110.845,audio_features,1B3Na98RxPsIp0Mg9fyxH0,spotify:track:1B3Na98RxPsIp0Mg9fyxH0,https://api.spotify.com/v1/tracks/1B3Na98RxPsIp0Mg9fyxH0,https://api.spotify.com/v1/audio-analysis/1B3Na98RxPsIp0Mg9fyxH0,228813,3
0.482,0.61,5,-12.196,0,0.0811,0.736,0.90000000,0.302,0.485,150.861,audio_features,1jWQ4n73jdT7y9gR2VHu0g,spotify:track:1jWQ4n73jdT7y9gR2VHu0g,https://api.spotify.com/v1/tracks/1jWQ4n73jdT7y9gR2VHu0g,https://api.spotify.com/v1/audio-analysis/1jWQ4n73jdT7y9gR2VHu0g,180560,4
0.364,0.00222,10,-35.497,1,0.0479,0.995,0.95100000,0.104,0.299,135.805,audio_features,1V8aPypxFrIk5TSa8E3qM0,spotify:track:1V8aPypxFrIk5TSa8E3qM0,https://api.spotify.com/v1/tracks/1V8aPypxFrIk5TSa8E3qM0,https://api.spotify.com/v1/audio-analysis/1V8aPypxFrIk5TSa8E3qM0,234655,3
0.775,0.848,10,-6.332,0,0.0588,0.0892,0.87900000,0.0903,0.912,96.046,audio_features,4ABDChCwUR9D600e1Me2Tt,spotify:track:4ABDChCwUR9D600e1Me2Tt,https://api.spotify.com/v1/tracks/4ABDChCwUR9D600e1Me2Tt,https://api.spotify.com/v1/audio-analysis/4ABDChCwUR9D600e1Me2Tt,294959,4
0.734,0.64,5,-8.471,0,0.0661,0.00606,0.37000000,0.0602,0.868,103.812,audio_features,2fmXnPfzguSp3zKDibCBgv,spotify:track:2fmXnPfzguSp3zKDibCBgv,https://api.spotify.com/v1/tracks/2fmXnPfzguSp3zKDibCBgv,https://api.spotify.com/v1/audio-analysis/2fmXnPfzguSp3zKDibCBgv,541827,4
0.577,0.736,11,-9.033,0,0.0713,0.00308,0.74300000,0.152,0.865,99.943,audio_features,2Auq5wDqrTARXnp0a08wkE,spotify:track:2Auq5wDqrTARXnp0a08wkE,https://api.spotify.com/v1/tracks/2Auq5wDqrTARXnp0a08wkE,https://api.spotify.com/v1/audio-analysis/2Auq5wDqrTARXnp0a08wkE,226905,4
0.407,0.64,11,-9.718,0,0.0411,0.579,0.89200000,0.111,0.703,110.015,audio_features,12ycPl7hDIiidFQYvDJHpU,spotify:track:12ycPl7hDIiidFQYvDJHpU,https://api.spotify.com/v1/tracks/12ycPl7hDIiidFQYvDJHpU,https://api.spotify.com/v1/audio-analysis/12ycPl7hDIiidFQYvDJHpU,241370,4
0.665,0.523,0,-7.007,1,0.0397,0.431,0.00898000,0.125,0.784,74.289,audio_features,3926LUvvXeRq024iTeNAnP,spotify:track:3926LUvvXeRq024iTeNAnP,https://api.spotify.com/v1/tracks/3926LUvvXeRq024iTeNAnP,https://api.spotify.com/v1/audio-analysis/3926LUvvXeRq024iTeNAnP,253747,4
0.851,0.689,1,-9.032,0,0.0489,0.114,0.12100000,0.108,0.615,116.958,audio_features,6cK0RRZ0HA18cB7VxeMoTS,spotify:track:6cK0RRZ0HA18cB7VxeMoTS,https://api.spotify.com/v1/tracks/6cK0RRZ0HA18cB7VxeMoTS,https://api.spotify.com/v1/audio-analysis/6cK0RRZ0HA18cB7VxeMoTS,346667,4
0.684,0.644,8,-6.562,0,0.0351,0.487,0.00000352,0.167,0.685,111.96,audio_features,5zOImk9SuJVNISeMUd1m3y,spotify:track:5zOImk9SuJVNISeMUd1m3y,https://api.spotify.com/v1/tracks/5zOImk9SuJVNISeMUd1m3y,https://api.spotify.com/v1/audio-analysis/5zOImk9SuJVNISeMUd1m3y,185638,4
0.671,0.862,4,-5.606,0,0.102,0.000119,0.83600000,0.0945,0.538,94.741,audio_features,4PbJtMT8tfH4d2AblpVoqu,spotify:track:4PbJtMT8tfH4d2AblpVoqu,https://api.spotify.com/v1/tracks/4PbJtMT8tfH4d2AblpVoqu,https://api.spotify.com/v1/audio-analysis/4PbJtMT8tfH4d2AblpVoqu,119511,4
0.603,0.424,5,-12.757,0,0.081,0.692,0.00069200,0.0734,0.66,87.713,audio_features,3bvB2Rzwh2GAMS69k8Vapr,spotify:track:3bvB2Rzwh2GAMS69k8Vapr,https://api.spotify.com/v1/tracks/3bvB2Rzwh2GAMS69k8Vapr,https://api.spotify.com/v1/audio-analysis/3bvB2Rzwh2GAMS69k8Vapr,254600,4
0.724,0.414,1,-11.19,1,0.0588,0.262,0.11100000,0.0785,0.719,146.939,audio_features,2zQl59dZMzwhrmeSBEgiXY,spotify:track:2zQl59dZMzwhrmeSBEgiXY,https://api.spotify.com/v1/tracks/2zQl59dZMzwhrmeSBEgiXY,https://api.spotify.com/v1/audio-analysis/2zQl59dZMzwhrmeSBEgiXY,388960,4
0.842,0.678,3,-6.068,1,0.11,0.293,0.91000000,0.105,0.717,96.883,audio_features,1t8voEpXTk4ZL74poDQ2pp,spotify:track:1t8voEpXTk4ZL74poDQ2pp,https://api.spotify.com/v1/tracks/1t8voEpXTk4ZL74poDQ2pp,https://api.spotify.com/v1/audio-analysis/1t8voEpXTk4ZL74poDQ2pp,220000,4
0.725,0.782,9,-9.93,0,0.0446,0.00462,0.57200000,0.115,0.902,120.025,audio_features,0PXtPC7EtkqcbHpIZtGVAb,spotify:track:0PXtPC7EtkqcbHpIZtGVAb,https://api.spotify.com/v1/tracks/0PXtPC7EtkqcbHpIZtGVAb,https://api.spotify.com/v1/audio-analysis/0PXtPC7EtkqcbHpIZtGVAb,128635,4
0.559,0.666,0,-9.463,1,0.0469,0.0166,0.77300000,0.0997,0.801,129.219,audio_features,5TJuM3PlBezT2tcTziwhcT,spotify:track:5TJuM3PlBezT2tcTziwhcT,https://api.spotify.com/v1/tracks/5TJuM3PlBezT2tcTziwhcT,https://api.spotify.com/v1/audio-analysis/5TJuM3PlBezT2tcTziwhcT,181856,5
0.765,0.802,0,-8.918,0,0.0433,0.0554,0.86300000,0.256,0.982,119.993,audio_features,4MKQjdR7rPwlxtn2SMosQ1,spotify:track:4MKQjdR7rPwlxtn2SMosQ1,https://api.spotify.com/v1/tracks/4MKQjdR7rPwlxtn2SMosQ1,https://api.spotify.com/v1/audio-analysis/4MKQjdR7rPwlxtn2SMosQ1,212000,4
0.586,0.48,0,-8.33,1,0.252,0.00518,0.00927000,0.0693,0.82,188.627,audio_features,7aWuAaepHToCUIMROd80Ze,spotify:track:7aWuAaepHToCUIMROd80Ze,https://api.spotify.com/v1/tracks/7aWuAaepHToCUIMROd80Ze,https://api.spotify.com/v1/audio-analysis/7aWuAaepHToCUIMROd80Ze,314655,4
0.56,0.767,11,-9.825,0,0.191,0.51,0.00000000,0.103,0.961,180.641,audio_features,7ni78Vjslqo2VxiDOahYlV,spotify:track:7ni78Vjslqo2VxiDOahYlV,https://api.spotify.com/v1/tracks/7ni78Vjslqo2VxiDOahYlV,https://api.spotify.com/v1/audio-analysis/7ni78Vjslqo2VxiDOahYlV,187347,4
0.777,0.716,5,-9.22,0,0.0479,0.475,0.82900000,0.0615,0.984,117.774,audio_features,2sSi5vdL5eEpg3I53oa9Xx,spotify:track:2sSi5vdL5eEpg3I53oa9Xx,https://api.spotify.com/v1/tracks/2sSi5vdL5eEpg3I53oa9Xx,https://api.spotify.com/v1/audio-analysis/2sSi5vdL5eEpg3I53oa9Xx,377171,4
0.425,0.79,9,-7.597,0,0.0482,0.0263,0.82200000,0.078,0.589,121.95,audio_features,66BTQQnzdtn921AG13dO6D,spotify:track:66BTQQnzdtn921AG13dO6D,https://api.spotify.com/v1/tracks/66BTQQnzdtn921AG13dO6D,https://api.spotify.com/v1/audio-analysis/66BTQQnzdtn921AG13dO6D,257153,4
0.635,0.576,2,-11.126,1,0.0508,0.551,0.85300000,0.103,0.162,113.682,audio_features,086EQKkc1JSugaMbrpQYyq,spotify:track:086EQKkc1JSugaMbrpQYyq,https://api.spotify.com/v1/tracks/086EQKkc1JSugaMbrpQYyq,https://api.spotify.com/v1/audio-analysis/086EQKkc1JSugaMbrpQYyq,431664,4
0.725,0.752,1,-9.086,1,0.0771,0.18,0.02190000,0.0584,0.851,99.304,audio_features,7fopfIiFlzdFIdHwqtNsIG,spotify:track:7fopfIiFlzdFIdHwqtNsIG,https://api.spotify.com/v1/tracks/7fopfIiFlzdFIdHwqtNsIG,https://api.spotify.com/v1/audio-analysis/7fopfIiFlzdFIdHwqtNsIG,255954,4
0.637,0.692,8,-6.192,1,0.0688,0.539,0.37600000,0.0464,0.794,108.267,audio_features,1CB6xP74LkZ9JuSf0Qsbfy,spotify:track:1CB6xP74LkZ9JuSf0Qsbfy,https://api.spotify.com/v1/tracks/1CB6xP74LkZ9JuSf0Qsbfy,https://api.spotify.com/v1/audio-analysis/1CB6xP74LkZ9JuSf0Qsbfy,255267,4
0.709,0.819,4,-5.39,0,0.0412,0.0887,0.88300000,0.646,0.865,116.417,audio_features,46brx1BnctQfEjKueJuMPl,spotify:track:46brx1BnctQfEjKueJuMPl,https://api.spotify.com/v1/tracks/46brx1BnctQfEjKueJuMPl,https://api.spotify.com/v1/audio-analysis/46brx1BnctQfEjKueJuMPl,162198,3
0.615,0.769,9,-9.999,0,0.0311,0.619,0.80300000,0.343,0.899,101.663,audio_features,60ioXDAEsoc3VoW1KNyz9H,spotify:track:60ioXDAEsoc3VoW1KNyz9H,https://api.spotify.com/v1/tracks/60ioXDAEsoc3VoW1KNyz9H,https://api.spotify.com/v1/audio-analysis/60ioXDAEsoc3VoW1KNyz9H,424040,4
0.7,0.602,9,-9.82,1,0.0519,0.285,0.65900000,0.456,0.811,104.958,audio_features,0swFJ7rKt5TAdkRCwuFeRu,spotify:track:0swFJ7rKt5TAdkRCwuFeRu,https://api.spotify.com/v1/tracks/0swFJ7rKt5TAdkRCwuFeRu,https://api.spotify.com/v1/audio-analysis/0swFJ7rKt5TAdkRCwuFeRu,193640,4
0.704,0.496,11,-9.09,0,0.0413,0.176,0.93200000,0.209,0.792,99.838,audio_features,2BUFIIwxakMPTvQAJTjV8D,spotify:track:2BUFIIwxakMPTvQAJTjV8D,https://api.spotify.com/v1/tracks/2BUFIIwxakMPTvQAJTjV8D,https://api.spotify.com/v1/audio-analysis/2BUFIIwxakMPTvQAJTjV8D,242949,4
0.587,0.853,7,-6.955,0,0.11,0.0075,0.00028600,0.0936,0.427,119.526,audio_features,0N7yfvd5tfP3kschFBfhss,spotify:track:0N7yfvd5tfP3kschFBfhss,https://api.spotify.com/v1/tracks/0N7yfvd5tfP3kschFBfhss,https://api.spotify.com/v1/audio-analysis/0N7yfvd5tfP3kschFBfhss,278726,4
0.697,0.596,5,-7.719,0,0.0498,0.525,0.67300000,0.103,0.62,89.963,audio_features,6nIueLCyNxBUM941WQ2v7l,spotify:track:6nIueLCyNxBUM941WQ2v7l,https://api.spotify.com/v1/tracks/6nIueLCyNxBUM941WQ2v7l,https://api.spotify.com/v1/audio-analysis/6nIueLCyNxBUM941WQ2v7l,258144,4
0.403,0.845,9,-8.638,0,0.283,0.591,0.71600000,0.151,0.62,154.935,audio_features,13IirgDjn1v1gZMMVrWQEA,spotify:track:13IirgDjn1v1gZMMVrWQEA,https://api.spotify.com/v1/tracks/13IirgDjn1v1gZMMVrWQEA,https://api.spotify.com/v1/audio-analysis/13IirgDjn1v1gZMMVrWQEA,222169,4
0.485,0.546,8,-10.349,1,0.0545,0.672,0.92900000,0.137,0.795,95.392,audio_features,6fW1ahgSQHxlBWwgDrRpqx,spotify:track:6fW1ahgSQHxlBWwgDrRpqx,https://api.spotify.com/v1/tracks/6fW1ahgSQHxlBWwgDrRpqx,https://api.spotify.com/v1/audio-analysis/6fW1ahgSQHxlBWwgDrRpqx,441427,4
0.537,0.694,5,-12.195,0,0.0509,0.114,0.08790000,0.346,0.924,126.808,audio_features,1DoWUjcc5sqpRioFPioogU,spotify:track:1DoWUjcc5sqpRioFPioogU,https://api.spotify.com/v1/tracks/1DoWUjcc5sqpRioFPioogU,https://api.spotify.com/v1/audio-analysis/1DoWUjcc5sqpRioFPioogU,366867,4
0.68,0.904,3,-5.892,1,0.0302,0.00506,0.84900000,0.212,0.837,113.042,audio_features,63dv2zKXPamiHHOKQBOzbU,spotify:track:63dv2zKXPamiHHOKQBOzbU,https://api.spotify.com/v1/tracks/63dv2zKXPamiHHOKQBOzbU,https://api.spotify.com/v1/audio-analysis/63dv2zKXPamiHHOKQBOzbU,194747,4
0.609,0.396,7,-13.846,1,0.044,0.0184,0.84900000,0.0721,0.355,84.398,audio_features,6ipO2COc25UhJu9tKCkNsd,spotify:track:6ipO2COc25UhJu9tKCkNsd,https://api.spotify.com/v1/tracks/6ipO2COc25UhJu9tKCkNsd,https://api.spotify.com/v1/audio-analysis/6ipO2COc25UhJu9tKCkNsd,396667,4
0.623,0.712,7,-9.374,1,0.112,0.216,0.79600000,0.439,0.469,106.847,audio_features,4AARZ2vuYpBYO9fCVJaBnp,spotify:track:4AARZ2vuYpBYO9fCVJaBnp,https://api.spotify.com/v1/tracks/4AARZ2vuYpBYO9fCVJaBnp,https://api.spotify.com/v1/audio-analysis/4AARZ2vuYpBYO9fCVJaBnp,194227,4
0.632,0.791,2,-5.509,1,0.0507,0.151,0.82500000,0.127,0.938,101.675,audio_features,4SXWXupjFY49tbQWCG5rFf,spotify:track:4SXWXupjFY49tbQWCG5rFf,https://api.spotify.com/v1/tracks/4SXWXupjFY49tbQWCG5rFf,https://api.spotify.com/v1/audio-analysis/4SXWXupjFY49tbQWCG5rFf,219173,4
0.651,0.526,4,-11.282,0,0.0284,0.429,0.82700000,0.14,0.545,91.995,audio_features,6zjJXveU2lfk4sYrkPvRdm,spotify:track:6zjJXveU2lfk4sYrkPvRdm,https://api.spotify.com/v1/tracks/6zjJXveU2lfk4sYrkPvRdm,https://api.spotify.com/v1/audio-analysis/6zjJXveU2lfk4sYrkPvRdm,260520,4
0.882,0.507,5,-12.391,0,0.149,0.487,0.05850000,0.612,0.832,111.965,audio_features,6UY4Eml6zaSVZpjbuhBQAk,spotify:track:6UY4Eml6zaSVZpjbuhBQAk,https://api.spotify.com/v1/tracks/6UY4Eml6zaSVZpjbuhBQAk,https://api.spotify.com/v1/audio-analysis/6UY4Eml6zaSVZpjbuhBQAk,91734,4
0.781,0.483,7,-11.6,0,0.063,0.0429,0.83900000,0.151,0.669,103.032,audio_features,6GkeuiAXhBvPp4WsBgDvmV,spotify:track:6GkeuiAXhBvPp4WsBgDvmV,https://api.spotify.com/v1/tracks/6GkeuiAXhBvPp4WsBgDvmV,https://api.spotify.com/v1/audio-analysis/6GkeuiAXhBvPp4WsBgDvmV,267213,4
0.666,0.626,8,-8.735,1,0.0399,0.182,0.87300000,0.0748,0.96,100.62,audio_features,5tfAI5PpUlO6wUBW17KYbG,spotify:track:5tfAI5PpUlO6wUBW17KYbG,https://api.spotify.com/v1/tracks/5tfAI5PpUlO6wUBW17KYbG,https://api.spotify.com/v1/audio-analysis/5tfAI5PpUlO6wUBW17KYbG,299800,4
0.53,0.545,8,-15.729,0,0.0535,0.403,0.00769000,0.699,0.783,138.678,audio_features,5wBi26umb4oxXLmpJ32BWV,spotify:track:5wBi26umb4oxXLmpJ32BWV,https://api.spotify.com/v1/tracks/5wBi26umb4oxXLmpJ32BWV,https://api.spotify.com/v1/audio-analysis/5wBi26umb4oxXLmpJ32BWV,320427,4
0.611,0.577,1,-10.639,1,0.0534,0.336,0.84800000,0.145,0.644,115.911,audio_features,0C5cMnVFPyZwpc20oSMeLL,spotify:track:0C5cMnVFPyZwpc20oSMeLL,https://api.spotify.com/v1/tracks/0C5cMnVFPyZwpc20oSMeLL,https://api.spotify.com/v1/audio-analysis/0C5cMnVFPyZwpc20oSMeLL,274159,4
0.547,0.639,6,-7.998,0,0.296,0.0303,0.63400000,0.0747,0.783,182.539,audio_features,6eTrGiHJS6kvmifI3sIkPn,spotify:track:6eTrGiHJS6kvmifI3sIkPn,https://api.spotify.com/v1/tracks/6eTrGiHJS6kvmifI3sIkPn,https://api.spotify.com/v1/audio-analysis/6eTrGiHJS6kvmifI3sIkPn,234309,4
0.513,0.835,10,-8.392,0,0.0404,0.107,0.76000000,0.0516,0.753,110.644,audio_features,4NoeaUoJv9u8cuopFuVedF,spotify:track:4NoeaUoJv9u8cuopFuVedF,https://api.spotify.com/v1/tracks/4NoeaUoJv9u8cuopFuVedF,https://api.spotify.com/v1/audio-analysis/4NoeaUoJv9u8cuopFuVedF,237679,4
0.646,0.797,1,-8.984,1,0.0364,0.0164,0.88500000,0.11,0.917,96.02,audio_features,5S7wGZaqXqozXvBJ6MEacl,spotify:track:5S7wGZaqXqozXvBJ6MEacl,https://api.spotify.com/v1/tracks/5S7wGZaqXqozXvBJ6MEacl,https://api.spotify.com/v1/audio-analysis/5S7wGZaqXqozXvBJ6MEacl,291961,4
0.561,0.665,0,-10.788,1,0.0361,0.785,0.91300000,0.104,0.591,164.997,audio_features,4oo9BSpAnBeEaYV74GuAaV,spotify:track:4oo9BSpAnBeEaYV74GuAaV,https://api.spotify.com/v1/tracks/4oo9BSpAnBeEaYV74GuAaV,https://api.spotify.com/v1/audio-analysis/4oo9BSpAnBeEaYV74GuAaV,295039,1
0.71,0.775,6,-7.342,1,0.032,0.733,0.30100000,0.0734,0.484,105.098,audio_features,7LaDliDRfKkzKFNVOoBJTv,spotify:track:7LaDliDRfKkzKFNVOoBJTv,https://api.spotify.com/v1/tracks/7LaDliDRfKkzKFNVOoBJTv,https://api.spotify.com/v1/audio-analysis/7LaDliDRfKkzKFNVOoBJTv,237629,4
0.541,0.39,11,-12.743,0,0.121,0.00876,0.78900000,0.665,0.644,174.45,audio_features,3xo3K91h5jdhA3Udk0wio4,spotify:track:3xo3K91h5jdhA3Udk0wio4,https://api.spotify.com/v1/tracks/3xo3K91h5jdhA3Udk0wio4,https://api.spotify.com/v1/audio-analysis/3xo3K91h5jdhA3Udk0wio4,347500,4
0.668,0.488,7,-13.216,0,0.0868,0.372,0.03060000,0.108,0.729,101.817,audio_features,7736PM8iVs3GL5J1Ob6X9W,spotify:track:7736PM8iVs3GL5J1Ob6X9W,https://api.spotify.com/v1/tracks/7736PM8iVs3GL5J1Ob6X9W,https://api.spotify.com/v1/audio-analysis/7736PM8iVs3GL5J1Ob6X9W,271373,4
0.432,0.412,2,-15.158,0,0.0357,0.536,0.24800000,0.0804,0.573,172.472,audio_features,1n8HIzFUOJ0nII0xka0fBs,spotify:track:1n8HIzFUOJ0nII0xka0fBs,https://api.spotify.com/v1/tracks/1n8HIzFUOJ0nII0xka0fBs,https://api.spotify.com/v1/audio-analysis/1n8HIzFUOJ0nII0xka0fBs,531533,4
0.587,0.667,11,-11.156,0,0.0481,0.336,0.83000000,0.101,0.534,98.725,audio_features,60Rz7gneyvKj2yevlgVMbt,spotify:track:60Rz7gneyvKj2yevlgVMbt,https://api.spotify.com/v1/tracks/60Rz7gneyvKj2yevlgVMbt,https://api.spotify.com/v1/audio-analysis/60Rz7gneyvKj2yevlgVMbt,374520,4
