danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.678,0.76,5,-6.912,1,0.0332,0.263,0.00142,0.198,0.871,113.994,audio_features,4QrELCnvQ8W1JGwVLVOi9s,spotify:track:4QrELCnvQ8W1JGwVLVOi9s,https://api.spotify.com/v1/tracks/4QrELCnvQ8W1JGwVLVOi9s,https://api.spotify.com/v1/audio-analysis/4QrELCnvQ8W1JGwVLVOi9s,185831,4
0.823,0.486,5,-9.21,0,0.106,0.534,0.00907,0.123,0.713,90.027,audio_features,6dpDfgEUGTNUZ3jeG2l95o,spotify:track:6dpDfgEUGTNUZ3jeG2l95o,https://api.spotify.com/v1/tracks/6dpDfgEUGTNUZ3jeG2l95o,https://api.spotify.com/v1/audio-analysis/6dpDfgEUGTNUZ3jeG2l95o,240886,4
0.823,0.569,5,-6.229,0,0.0591,0.215,0.0,0.197,0.72,120.93,audio_features,3ZDqzinpbshPYwDtue0HGD,spotify:track:3ZDqzinpbshPYwDtue0HGD,https://api.spotify.com/v1/tracks/3ZDqzinpbshPYwDtue0HGD,https://api.spotify.com/v1/audio-analysis/3ZDqzinpbshPYwDtue0HGD,137355,4
0.774,0.66,2,-8.2,1,0.0328,0.662,0.0,0.4,0.961,120.023,audio_features,5mg3VB3Qh7jcR5kAAC4DSV,spotify:track:5mg3VB3Qh7jcR5kAAC4DSV,https://api.spotify.com/v1/tracks/5mg3VB3Qh7jcR5kAAC4DSV,https://api.spotify.com/v1/audio-analysis/5mg3VB3Qh7jcR5kAAC4DSV,174253,4
0.815,0.834,4,-2.828,0,0.0475,0.0327,0.000268,0.27,0.692,129.989,audio_features,4uOBL4DDWWVx4RhYKlPbPC,spotify:track:4uOBL4DDWWVx4RhYKlPbPC,https://api.spotify.com/v1/tracks/4uOBL4DDWWVx4RhYKlPbPC,https://api.spotify.com/v1/audio-analysis/4uOBL4DDWWVx4RhYKlPbPC,161240,4
0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008,audio_features,51vRumtqbkNW9wrKfESwfu,spotify:track:51vRumtqbkNW9wrKfESwfu,https://api.spotify.com/v1/tracks/51vRumtqbkNW9wrKfESwfu,https://api.spotify.com/v1/audio-analysis/51vRumtqbkNW9wrKfESwfu,182149,4
0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,audio_features,65FftemJ1DbbZ45DUfHJXE,spotify:track:65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/tracks/65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/audio-analysis/65FftemJ1DbbZ45DUfHJXE,212253,4
0.765,0.65,6,-6.043,1,0.0372,0.0669,0.0,0.204,0.409,131.022,audio_features,5OqMZ8In8CkCa0SbknnDPl,spotify:track:5OqMZ8In8CkCa0SbknnDPl,https://api.spotify.com/v1/tracks/5OqMZ8In8CkCa0SbknnDPl,https://api.spotify.com/v1/audio-analysis/5OqMZ8In8CkCa0SbknnDPl,188093,4
0.666,0.727,0,-2.375,0,0.0534,0.095,0.0,0.305,0.591,92.056,audio_features,44EXniDpWap2veS1gH1svO,spotify:track:44EXniDpWap2veS1gH1svO,https://api.spotify.com/v1/tracks/44EXniDpWap2veS1gH1svO,https://api.spotify.com/v1/audio-analysis/44EXniDpWap2veS1gH1svO,204093,4
0.605,0.961,6,-0.917,0,0.187,0.013,0.0,0.149,0.78,169.936,audio_features,5ms7rcVKjBFUtoVh8hE0Y9,spotify:track:5ms7rcVKjBFUtoVh8hE0Y9,https://api.spotify.com/v1/tracks/5ms7rcVKjBFUtoVh8hE0Y9,https://api.spotify.com/v1/audio-analysis/5ms7rcVKjBFUtoVh8hE0Y9,181013,4
0.818,0.605,5,-5.055,0,0.0342,0.092,2.48e-06,0.13,0.508,89.99,audio_features,43vrOthD0cTthp2LDctcc7,spotify:track:43vrOthD0cTthp2LDctcc7,https://api.spotify.com/v1/tracks/43vrOthD0cTthp2LDctcc7,https://api.spotify.com/v1/audio-analysis/43vrOthD0cTthp2LDctcc7,120562,4
0.713,0.899,7,-3.386,1,0.0584,0.0956,0.0,0.387,0.611,120.027,audio_features,1fP8o0lIaSIE5jEeblT8df,spotify:track:1fP8o0lIaSIE5jEeblT8df,https://api.spotify.com/v1/tracks/1fP8o0lIaSIE5jEeblT8df,https://api.spotify.com/v1/audio-analysis/1fP8o0lIaSIE5jEeblT8df,179373,4
0.658,0.597,9,-6.365,0,0.205,0.543,0.0,0.112,0.274,170.039,audio_features,1i14lOYSoW6k5GBER9HiOc,spotify:track:1i14lOYSoW6k5GBER9HiOc,https://api.spotify.com/v1/tracks/1i14lOYSoW6k5GBER9HiOc,https://api.spotify.com/v1/audio-analysis/1i14lOYSoW6k5GBER9HiOc,252706,4
0.886,0.781,5,-1.837,0,0.333,0.0895,0.0,0.0715,0.672,104.996,audio_features,3gTQwwDNJ42CCLo3Sf4JDd,spotify:track:3gTQwwDNJ42CCLo3Sf4JDd,https://api.spotify.com/v1/tracks/3gTQwwDNJ42CCLo3Sf4JDd,https://api.spotify.com/v1/audio-analysis/3gTQwwDNJ42CCLo3Sf4JDd,195689,4
0.61,0.726,4,-4.855,1,0.0415,0.0813,5.76e-06,0.232,0.463,95.991,audio_features,0RzTdO4CKxbfpCcjl4afKG,spotify:track:0RzTdO4CKxbfpCcjl4afKG,https://api.spotify.com/v1/tracks/0RzTdO4CKxbfpCcjl4afKG,https://api.spotify.com/v1/audio-analysis/0RzTdO4CKxbfpCcjl4afKG,200427,4
0.674,0.552,10,-6.802,1,0.0906,0.0925,0.0,0.299,0.307,94.97,audio_features,7EtNbIeSYjE4PeitHqEHhs,spotify:track:7EtNbIeSYjE4PeitHqEHhs,https://api.spotify.com/v1/tracks/7EtNbIeSYjE4PeitHqEHhs,https://api.spotify.com/v1/audio-analysis/7EtNbIeSYjE4PeitHqEHhs,208314,4
0.779,0.512,8,-6.807,0,0.169,0.613,0.00047,0.111,0.414,100.006,audio_features,706BhWPGVY5g0sNlhmtzAB,spotify:track:706BhWPGVY5g0sNlhmtzAB,https://api.spotify.com/v1/tracks/706BhWPGVY5g0sNlhmtzAB,https://api.spotify.com/v1/audio-analysis/706BhWPGVY5g0sNlhmtzAB,173819,4
0.823,0.637,10,-3.941,1,0.0782,0.172,7.75e-06,0.19,0.922,104.977,audio_features,33BnCw7qZfiE7zs6fczi1o,spotify:track:33BnCw7qZfiE7zs6fczi1o,https://api.spotify.com/v1/tracks/33BnCw7qZfiE7zs6fczi1o,https://api.spotify.com/v1/audio-analysis/33BnCw7qZfiE7zs6fczi1o,198576,4
0.589,0.794,11,-3.101,0,0.0377,0.206,0.0,0.34,0.945,165.871,audio_features,7JduLib0OD7LheLRseXQWE,spotify:track:7JduLib0OD7LheLRseXQWE,https://api.spotify.com/v1/tracks/7JduLib0OD7LheLRseXQWE,https://api.spotify.com/v1/audio-analysis/7JduLib0OD7LheLRseXQWE,166560,4
0.674,0.793,11,-5.661,0,0.119,0.401,1.04e-05,0.0384,0.668,149.927,audio_features,2S0cNmJWUijQYqwE62Taoe,spotify:track:2S0cNmJWUijQYqwE62Taoe,https://api.spotify.com/v1/tracks/2S0cNmJWUijQYqwE62Taoe,https://api.spotify.com/v1/audio-analysis/2S0cNmJWUijQYqwE62Taoe,176800,4
0.37,0.493,10,-10.649,0,0.0406,0.538,0.885,0.0881,0.146,151.416,audio_features,408qi0jvAvwOYoCwpium7T,spotify:track:408qi0jvAvwOYoCwpium7T,https://api.spotify.com/v1/tracks/408qi0jvAvwOYoCwpium7T,https://api.spotify.com/v1/audio-analysis/408qi0jvAvwOYoCwpium7T,322469,5
0.781,0.8,2,-3.002,1,0.113,0.118,1.31e-06,0.0347,0.687,91.969,audio_features,2VV1RIhTgeJ4PEMYz6TqDB,spotify:track:2VV1RIhTgeJ4PEMYz6TqDB,https://api.spotify.com/v1/tracks/2VV1RIhTgeJ4PEMYz6TqDB,https://api.spotify.com/v1/audio-analysis/2VV1RIhTgeJ4PEMYz6TqDB,176720,4
0.645,0.167,6,-17.042,1,0.0359,0.88,9.25e-06,0.116,0.234,84.01,audio_features,1n6wEo9WEfUHm2VcOx67dw,spotify:track:1n6wEo9WEfUHm2VcOx67dw,https://api.spotify.com/v1/tracks/1n6wEo9WEfUHm2VcOx67dw,https://api.spotify.com/v1/audio-analysis/1n6wEo9WEfUHm2VcOx67dw,242857,4
0.55,0.693,5,-5.179,0,0.0309,0.00484,0.0,0.0933,0.292,85.023,audio_features,3x9zIsVAQUNvU3J2tR58Di,spotify:track:3x9zIsVAQUNvU3J2tR58Di,https://api.spotify.com/v1/tracks/3x9zIsVAQUNvU3J2tR58Di,https://api.spotify.com/v1/audio-analysis/3x9zIsVAQUNvU3J2tR58Di,191827,4
0.684,0.761,4,-7.653,0,0.0691,0.0688,0.0,0.286,0.281,99.979,audio_features,06NWvtVPTIazGaowkzk9Vp,spotify:track:06NWvtVPTIazGaowkzk9Vp,https://api.spotify.com/v1/tracks/06NWvtVPTIazGaowkzk9Vp,https://api.spotify.com/v1/audio-analysis/06NWvtVPTIazGaowkzk9Vp,170400,4
0.558,0.838,5,-3.983,1,0.234,0.609,0.0,0.111,0.72,170.059,audio_features,3PpVrxdxypL9xLh78PiBzA,spotify:track:3PpVrxdxypL9xLh78PiBzA,https://api.spotify.com/v1/tracks/3PpVrxdxypL9xLh78PiBzA,https://api.spotify.com/v1/audio-analysis/3PpVrxdxypL9xLh78PiBzA,210353,4
0.683,0.875,4,-4.866,0,0.0549,0.0115,0.0,0.084,0.384,122.002,audio_features,70t7Q6AYG6ZgTYmJWcnkUM,spotify:track:70t7Q6AYG6ZgTYmJWcnkUM,https://api.spotify.com/v1/tracks/70t7Q6AYG6ZgTYmJWcnkUM,https://api.spotify.com/v1/audio-analysis/70t7Q6AYG6ZgTYmJWcnkUM,183853,4
0.532,0.896,8,-4.356,1,0.184,0.00869,0.0,0.106,0.479,150.06,audio_features,5KyOUICJIvO0z71MBdPGiX,spotify:track:5KyOUICJIvO0z71MBdPGiX,https://api.spotify.com/v1/tracks/5KyOUICJIvO0z71MBdPGiX,https://api.spotify.com/v1/audio-analysis/5KyOUICJIvO0z71MBdPGiX,187311,4
0.784,0.583,5,-6.855,0,0.137,0.631,1.86e-06,0.104,0.639,138.018,audio_features,3fPnokDjgNeJdvP8EaU9nC,spotify:track:3fPnokDjgNeJdvP8EaU9nC,https://api.spotify.com/v1/tracks/3fPnokDjgNeJdvP8EaU9nC,https://api.spotify.com/v1/audio-analysis/3fPnokDjgNeJdvP8EaU9nC,220710,4
0.577,0.821,1,-2.984,1,0.0492,0.186,0.0,0.18,0.392,150.023,audio_features,5OehhztxLfJeCxUMbFfPy6,spotify:track:5OehhztxLfJeCxUMbFfPy6,https://api.spotify.com/v1/tracks/5OehhztxLfJeCxUMbFfPy6,https://api.spotify.com/v1/audio-analysis/5OehhztxLfJeCxUMbFfPy6,226160,4
0.635,0.623,6,-7.639,1,0.0316,0.0803,0.0123,0.23,0.478,111.96,audio_features,4JwFYQF1sT86zKTVDlVKaI,spotify:track:4JwFYQF1sT86zKTVDlVKaI,https://api.spotify.com/v1/tracks/4JwFYQF1sT86zKTVDlVKaI,https://api.spotify.com/v1/audio-analysis/4JwFYQF1sT86zKTVDlVKaI,164469,4
0.757,0.898,11,-1.247,0,0.0667,0.0138,0.0,0.0703,0.842,114.949,audio_features,1ULdASrNy5rurl1TZfFaMP,spotify:track:1ULdASrNy5rurl1TZfFaMP,https://api.spotify.com/v1/tracks/1ULdASrNy5rurl1TZfFaMP,https://api.spotify.com/v1/audio-analysis/1ULdASrNy5rurl1TZfFaMP,197040,4
0.549,0.675,1,-4.964,0,0.045,0.461,0.0,0.171,0.373,84.013,audio_features,5e6hUjvQG2inD4Svco0PvP,spotify:track:5e6hUjvQG2inD4Svco0PvP,https://api.spotify.com/v1/tracks/5e6hUjvQG2inD4Svco0PvP,https://api.spotify.com/v1/audio-analysis/5e6hUjvQG2inD4Svco0PvP,197533,4
0.809,0.588,1,-9.225,1,0.0884,0.0153,0.0576,0.142,0.763,120.012,audio_features,2iCS5JhgJcigh9bhhGpEV5,spotify:track:2iCS5JhgJcigh9bhhGpEV5,https://api.spotify.com/v1/tracks/2iCS5JhgJcigh9bhhGpEV5,https://api.spotify.com/v1/audio-analysis/2iCS5JhgJcigh9bhhGpEV5,149577,4
0.795,0.781,1,-4.647,1,0.141,0.285,0.0,0.108,0.687,104.972,audio_features,7mpdNiaQvygj2rHoxkzMfa,spotify:track:7mpdNiaQvygj2rHoxkzMfa,https://api.spotify.com/v1/tracks/7mpdNiaQvygj2rHoxkzMfa,https://api.spotify.com/v1/audio-analysis/7mpdNiaQvygj2rHoxkzMfa,157532,4
0.771,0.88,8,-4.091,1,0.0857,0.162,1.41e-06,0.167,0.347,137.018,audio_features,3AOf6YEpxQ894FmrwI9k96,spotify:track:3AOf6YEpxQ894FmrwI9k96,https://api.spotify.com/v1/tracks/3AOf6YEpxQ894FmrwI9k96,https://api.spotify.com/v1/audio-analysis/3AOf6YEpxQ894FmrwI9k96,200387,4
0.841,0.384,9,-7.684,0,0.0351,0.0236,2.28e-06,0.0735,0.597,123.961,audio_features,69CrOS7vEHIrhC2ILyEi0s,spotify:track:69CrOS7vEHIrhC2ILyEi0s,https://api.spotify.com/v1/tracks/69CrOS7vEHIrhC2ILyEi0s,https://api.spotify.com/v1/audio-analysis/69CrOS7vEHIrhC2ILyEi0s,173134,4
0.69,0.854,11,-3.986,0,0.0648,0.0121,0.0,0.106,0.435,145.078,audio_features,0hbXN37QAzgpsyzXKDwPy2,spotify:track:0hbXN37QAzgpsyzXKDwPy2,https://api.spotify.com/v1/tracks/0hbXN37QAzgpsyzXKDwPy2,https://api.spotify.com/v1/audio-analysis/0hbXN37QAzgpsyzXKDwPy2,195310,4
0.703,0.909,6,-2.686,0,0.102,0.192,0.0,0.0717,0.83,117.989,audio_features,4lIAPwAU6R8PAy2WhykC4i,spotify:track:4lIAPwAU6R8PAy2WhykC4i,https://api.spotify.com/v1/tracks/4lIAPwAU6R8PAy2WhykC4i,https://api.spotify.com/v1/audio-analysis/4lIAPwAU6R8PAy2WhykC4i,169907,4
0.663,0.872,11,-5.056,1,0.2,0.0153,0.0,0.0519,0.626,142.951,audio_features,4QhnNyKDsAkXPwHkSnuc89,spotify:track:4QhnNyKDsAkXPwHkSnuc89,https://api.spotify.com/v1/tracks/4QhnNyKDsAkXPwHkSnuc89,https://api.spotify.com/v1/audio-analysis/4QhnNyKDsAkXPwHkSnuc89,185539,4
0.864,0.828,1,-1.827,1,0.0676,0.0335,8.39e-05,0.0789,0.83,99.99,audio_features,7twsZBhfSJFeaDp2rFHP1d,spotify:track:7twsZBhfSJFeaDp2rFHP1d,https://api.spotify.com/v1/tracks/7twsZBhfSJFeaDp2rFHP1d,https://api.spotify.com/v1/audio-analysis/7twsZBhfSJFeaDp2rFHP1d,167987,4
0.81,0.734,9,-1.784,1,0.035,0.000545,6.25e-06,0.055,0.935,138.945,audio_features,6KiEF5zqzHiFjzdm8gChz7,spotify:track:6KiEF5zqzHiFjzdm8gChz7,https://api.spotify.com/v1/tracks/6KiEF5zqzHiFjzdm8gChz7,https://api.spotify.com/v1/audio-analysis/6KiEF5zqzHiFjzdm8gChz7,173080,4
0.598,0.836,7,-1.694,1,0.0304,0.185,0.0,0.292,0.37,152.009,audio_features,6qVqWJxIpsabUKBILG7d6N,spotify:track:6qVqWJxIpsabUKBILG7d6N,https://api.spotify.com/v1/tracks/6qVqWJxIpsabUKBILG7d6N,https://api.spotify.com/v1/audio-analysis/6qVqWJxIpsabUKBILG7d6N,206920,4
0.665,0.848,0,-3.619,1,0.0708,0.000482,0.0,0.2,0.687,119.986,audio_features,4IJsVXbSeGPUrgwpVoHmlg,spotify:track:4IJsVXbSeGPUrgwpVoHmlg,https://api.spotify.com/v1/tracks/4IJsVXbSeGPUrgwpVoHmlg,https://api.spotify.com/v1/audio-analysis/4IJsVXbSeGPUrgwpVoHmlg,178156,4
0.487,0.858,5,-3.915,1,0.0603,0.00417,0.0,0.149,0.523,157.962,audio_features,3Jnwl9zlbFNEqKQjydxLxe,spotify:track:3Jnwl9zlbFNEqKQjydxLxe,https://api.spotify.com/v1/tracks/3Jnwl9zlbFNEqKQjydxLxe,https://api.spotify.com/v1/audio-analysis/3Jnwl9zlbFNEqKQjydxLxe,213507,4
0.718,0.735,8,-1.728,1,0.0377,0.173,0.0,0.142,0.699,105.977,audio_features,0jd4aa9XgV5eom0ez0WBrD,spotify:track:0jd4aa9XgV5eom0ez0WBrD,https://api.spotify.com/v1/tracks/0jd4aa9XgV5eom0ez0WBrD,https://api.spotify.com/v1/audio-analysis/0jd4aa9XgV5eom0ez0WBrD,167627,4
0.729,0.574,7,-4.779,0,0.0589,0.391,0.0,0.319,0.438,88.94,audio_features,4EaQ0ouIydfeAgQUz284EF,spotify:track:4EaQ0ouIydfeAgQUz284EF,https://api.spotify.com/v1/tracks/4EaQ0ouIydfeAgQUz284EF,https://api.spotify.com/v1/audio-analysis/4EaQ0ouIydfeAgQUz284EF,213995,4
0.8,0.792,11,-4.953,1,0.0529,0.0119,1.11e-06,0.0495,0.455,102.0,audio_features,4hbU7BVioG3WnoRNEy5YUf,spotify:track:4hbU7BVioG3WnoRNEy5YUf,https://api.spotify.com/v1/tracks/4hbU7BVioG3WnoRNEy5YUf,https://api.spotify.com/v1/audio-analysis/4hbU7BVioG3WnoRNEy5YUf,195440,4
0.763,0.699,11,-6.118,0,0.0554,0.00789,0.0,0.409,0.255,110.01,audio_features,5HrIcZOo1DysX53qDRlRnt,spotify:track:5HrIcZOo1DysX53qDRlRnt,https://api.spotify.com/v1/tracks/5HrIcZOo1DysX53qDRlRnt,https://api.spotify.com/v1/audio-analysis/5HrIcZOo1DysX53qDRlRnt,205101,4
0.586,0.816,7,-6.331,1,0.283,0.0911,2.81e-06,0.235,0.265,119.8,audio_features,1o844wI52S3TjXGBwvGcc7,spotify:track:1o844wI52S3TjXGBwvGcc7,https://api.spotify.com/v1/tracks/1o844wI52S3TjXGBwvGcc7,https://api.spotify.com/v1/audio-analysis/1o844wI52S3TjXGBwvGcc7,149719,4
0.585,0.815,0,-4.165,0,0.0565,0.115,0.0,0.124,0.564,132.09,audio_features,59hBR0BCtJsfIbV9VzCVAp,spotify:track:59hBR0BCtJsfIbV9VzCVAp,https://api.spotify.com/v1/tracks/59hBR0BCtJsfIbV9VzCVAp,https://api.spotify.com/v1/audio-analysis/59hBR0BCtJsfIbV9VzCVAp,200930,4
0.801,0.805,8,-4.169,0,0.0641,0.00775,0.0,0.0588,0.664,97.021,audio_features,6P3CtlzTKLxcNYGOS3es8m,spotify:track:6P3CtlzTKLxcNYGOS3es8m,https://api.spotify.com/v1/tracks/6P3CtlzTKLxcNYGOS3es8m,https://api.spotify.com/v1/audio-analysis/6P3CtlzTKLxcNYGOS3es8m,188719,4
0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097,audio_features,4bjN59DRXFRxBE1g5ne6B1,spotify:track:4bjN59DRXFRxBE1g5ne6B1,https://api.spotify.com/v1/tracks/4bjN59DRXFRxBE1g5ne6B1,https://api.spotify.com/v1/audio-analysis/4bjN59DRXFRxBE1g5ne6B1,168927,5
0.594,0.693,8,-4.291,1,0.0711,0.108,0.0,0.244,0.687,67.998,audio_features,59oJpXOayvcKGbTXbrZjzF,spotify:track:59oJpXOayvcKGbTXbrZjzF,https://api.spotify.com/v1/tracks/59oJpXOayvcKGbTXbrZjzF,https://api.spotify.com/v1/audio-analysis/59oJpXOayvcKGbTXbrZjzF,192613,4
0.705,0.872,7,-2.798,1,0.158,0.0334,3.93e-06,0.367,0.74,104.9,audio_features,6blIAzkMKENKqAfMwj5cZQ,spotify:track:6blIAzkMKENKqAfMwj5cZQ,https://api.spotify.com/v1/tracks/6blIAzkMKENKqAfMwj5cZQ,https://api.spotify.com/v1/audio-analysis/6blIAzkMKENKqAfMwj5cZQ,184240,4
0.629,0.806,1,-2.034,0,0.201,0.0212,0.000487,0.0955,0.545,186.022,audio_features,3WUyu94psXrYV6HZbXgcFA,spotify:track:3WUyu94psXrYV6HZbXgcFA,https://api.spotify.com/v1/tracks/3WUyu94psXrYV6HZbXgcFA,https://api.spotify.com/v1/audio-analysis/3WUyu94psXrYV6HZbXgcFA,174507,4
0.756,0.831,5,-2.536,0,0.141,0.0966,0.0,0.0499,0.703,113.025,audio_features,4OtVQ2ZxS7yigIjGz5yKg1,spotify:track:4OtVQ2ZxS7yigIjGz5yKg1,https://api.spotify.com/v1/tracks/4OtVQ2ZxS7yigIjGz5yKg1,https://api.spotify.com/v1/audio-analysis/4OtVQ2ZxS7yigIjGz5yKg1,181680,4
0.705,0.653,1,-7.407,0,0.17,0.31,1.46e-05,0.122,0.578,171.932,audio_features,5LMoKDVzW2kDneNu2UbspP,spotify:track:5LMoKDVzW2kDneNu2UbspP,https://api.spotify.com/v1/tracks/5LMoKDVzW2kDneNu2UbspP,https://api.spotify.com/v1/audio-analysis/5LMoKDVzW2kDneNu2UbspP,154194,4
0.601,0.844,2,-4.764,0,0.0544,0.023,1.1e-06,0.0909,0.701,172.02,audio_features,3bcLtU0Z3MuUhhQHIVSSX2,spotify:track:3bcLtU0Z3MuUhhQHIVSSX2,https://api.spotify.com/v1/tracks/3bcLtU0Z3MuUhhQHIVSSX2,https://api.spotify.com/v1/audio-analysis/3bcLtU0Z3MuUhhQHIVSSX2,147680,4
0.779,0.74,1,-3.988,1,0.0985,0.0149,1.7e-05,0.0316,0.895,100.021,audio_features,440zJfQ8JND4IMr08fIv0f,spotify:track:440zJfQ8JND4IMr08fIv0f,https://api.spotify.com/v1/tracks/440zJfQ8JND4IMr08fIv0f,https://api.spotify.com/v1/audio-analysis/440zJfQ8JND4IMr08fIv0f,188424,4
0.779,0.793,5,-3.902,1,0.131,0.0306,1.33e-05,0.117,0.706,140.006,audio_features,6q4dPBNN9fCgW4H0tM7A4p,spotify:track:6q4dPBNN9fCgW4H0tM7A4p,https://api.spotify.com/v1/tracks/6q4dPBNN9fCgW4H0tM7A4p,https://api.spotify.com/v1/audio-analysis/6q4dPBNN9fCgW4H0tM7A4p,168000,4
0.773,0.753,0,-4.028,1,0.0666,0.0344,0.0,0.0766,0.592,108.033,audio_features,5ICowHre7VraSKaRw3do8N,spotify:track:5ICowHre7VraSKaRw3do8N,https://api.spotify.com/v1/tracks/5ICowHre7VraSKaRw3do8N,https://api.spotify.com/v1/audio-analysis/5ICowHre7VraSKaRw3do8N,203108,4
0.74,0.659,1,-6.424,0,0.0551,0.427,0.0323,0.0996,0.847,153.997,audio_features,164rrRJLHNzPKIR82BCDQU,spotify:track:164rrRJLHNzPKIR82BCDQU,https://api.spotify.com/v1/tracks/164rrRJLHNzPKIR82BCDQU,https://api.spotify.com/v1/audio-analysis/164rrRJLHNzPKIR82BCDQU,141260,4
0.745,0.63,4,-7.807,0,0.119,0.176,0.0,0.116,0.667,107.987,audio_features,5PZA7uiIdIvRMTPftv0LF9,spotify:track:5PZA7uiIdIvRMTPftv0LF9,https://api.spotify.com/v1/tracks/5PZA7uiIdIvRMTPftv0LF9,https://api.spotify.com/v1/audio-analysis/5PZA7uiIdIvRMTPftv0LF9,205267,4
0.789,0.799,10,-1.56,1,0.0445,0.417,0.0,0.129,0.765,111.961,audio_features,1XrPkH2rQYgVMJeIMdUbRU,spotify:track:1XrPkH2rQYgVMJeIMdUbRU,https://api.spotify.com/v1/tracks/1XrPkH2rQYgVMJeIMdUbRU,https://api.spotify.com/v1/audio-analysis/1XrPkH2rQYgVMJeIMdUbRU,187480,4
0.77,0.771,6,-2.849,1,0.117,0.0956,0.0,0.302,0.911,137.893,audio_features,04qiPs2ScJrI7hgQ8mz4im,spotify:track:04qiPs2ScJrI7hgQ8mz4im,https://api.spotify.com/v1/tracks/04qiPs2ScJrI7hgQ8mz4im,https://api.spotify.com/v1/audio-analysis/04qiPs2ScJrI7hgQ8mz4im,185787,4
0.839,0.542,1,-5.591,0,0.0823,0.0803,1.16e-05,0.0595,0.783,138.034,audio_features,4HEevHV7V3J3R0hNOE3SdP,spotify:track:4HEevHV7V3J3R0hNOE3SdP,https://api.spotify.com/v1/tracks/4HEevHV7V3J3R0hNOE3SdP,https://api.spotify.com/v1/audio-analysis/4HEevHV7V3J3R0hNOE3SdP,147826,4
0.785,0.728,9,-4.712,0,0.0361,0.407,0.00676,0.325,0.573,122.967,audio_features,4mSb6RA9eJnXuMWChHLpgn,spotify:track:4mSb6RA9eJnXuMWChHLpgn,https://api.spotify.com/v1/tracks/4mSb6RA9eJnXuMWChHLpgn,https://api.spotify.com/v1/audio-analysis/4mSb6RA9eJnXuMWChHLpgn,180662,4
0.776,0.807,4,-4.039,0,0.128,0.0892,0.000281,0.361,0.593,129.015,audio_features,14sD1EmQ20kSJY3P0M82MY,spotify:track:14sD1EmQ20kSJY3P0M82MY,https://api.spotify.com/v1/tracks/14sD1EmQ20kSJY3P0M82MY,https://api.spotify.com/v1/audio-analysis/14sD1EmQ20kSJY3P0M82MY,199622,4
0.82,0.769,11,-2.467,0,0.0629,0.182,0.0,0.0398,0.774,121.988,audio_features,7kDmaRZ2kbxqcsJrynRR8i,spotify:track:7kDmaRZ2kbxqcsJrynRR8i,https://api.spotify.com/v1/tracks/7kDmaRZ2kbxqcsJrynRR8i,https://api.spotify.com/v1/audio-analysis/7kDmaRZ2kbxqcsJrynRR8i,159067,4
0.705,0.791,2,-3.402,1,0.24,0.0519,0.0,0.117,0.722,188.035,audio_features,09BWOhiJUaYufcOiKCA973,spotify:track:09BWOhiJUaYufcOiKCA973,https://api.spotify.com/v1/tracks/09BWOhiJUaYufcOiKCA973,https://api.spotify.com/v1/audio-analysis/09BWOhiJUaYufcOiKCA973,190787,4
0.681,0.821,11,-5.12,0,0.131,0.532,0.00111,0.0921,0.813,94.074,audio_features,5wxYxygyHpbgv0EXZuqb9V,spotify:track:5wxYxygyHpbgv0EXZuqb9V,https://api.spotify.com/v1/tracks/5wxYxygyHpbgv0EXZuqb9V,https://api.spotify.com/v1/audio-analysis/5wxYxygyHpbgv0EXZuqb9V,214701,4
0.779,0.646,8,-5.884,0,0.0388,0.026,2.66e-05,0.0943,0.628,110.048,audio_features,2YXswOX5aKv6OHRKUcAMLQ,spotify:track:2YXswOX5aKv6OHRKUcAMLQ,https://api.spotify.com/v1/tracks/2YXswOX5aKv6OHRKUcAMLQ,https://api.spotify.com/v1/audio-analysis/2YXswOX5aKv6OHRKUcAMLQ,163523,4
0.707,0.86,11,-2.935,0,0.191,0.103,0.0,0.0989,0.922,152.026,audio_features,7eBpUuPnDTfbeP1P4P93CS,spotify:track:7eBpUuPnDTfbeP1P4P93CS,https://api.spotify.com/v1/tracks/7eBpUuPnDTfbeP1P4P93CS,https://api.spotify.com/v1/audio-analysis/7eBpUuPnDTfbeP1P4P93CS,204467,4
0.757,0.91,7,-3.953,1,0.0524,0.105,0.0,0.387,0.686,119.04,audio_features,4kSDi21MeOoSvpZs6MveI9,spotify:track:4kSDi21MeOoSvpZs6MveI9,https://api.spotify.com/v1/tracks/4kSDi21MeOoSvpZs6MveI9,https://api.spotify.com/v1/audio-analysis/4kSDi21MeOoSvpZs6MveI9,189773,4
0.712,0.893,10,-3.995,0,0.0851,0.00788,0.0,0.169,0.828,125.022,audio_features,0rhI6gvOeCKA502RdJAbfs,spotify:track:0rhI6gvOeCKA502RdJAbfs,https://api.spotify.com/v1/tracks/0rhI6gvOeCKA502RdJAbfs,https://api.spotify.com/v1/audio-analysis/0rhI6gvOeCKA502RdJAbfs,186571,4
